artist_id	name	followers	popularity	genres	image_url
23EA28263XvtIrXuySX6oI	Francis and the Lights	122711	60	['alternative r&b']	https://i.scdn.co/image/884823dcfc6ced922d17f91debb3d8651355239b
6JL8zeS1NmiOftqZTRgdTz	Meghan Trainor	8922220	80	['dance pop', 'hip pop', 'pop', 'post-teen pop']	https://i.scdn.co/image/d36be4a159ad3f66c13c81c9a2bdd49dcd4e6700
0TkqXdyWLsssJH7okthMPQ	Jay Electronica	142992	66	['alternative hip hop', 'conscious hip hop', 'hip hop', 'rap', 'southern hip hop', 'underground hip hop']	https://i.scdn.co/image/c3bcf62d8beca162a42d9042ebc6dfd544abe122
5MTA3InnrZ0KDClijT8B4t	Galloway	302	33	[]	https://i.scdn.co/image/35719743a20cd14c0afc93ee29b45947fcc1ce9a
5psTfOBPmc8UquYcnS22KE	Pink	8391	27	[]	https://i.scdn.co/image/ab67616d0000b273bdcc67f9002f5d41273a3536
2kE8IGeVPqfCUkVoKyCotA	Nessi	3712	57	['german pop']	https://i.scdn.co/image/659132935fa106f7f02ecc7d12d0856b8e87fb3f
5olrQpDroHT7sjmYWMLivy	Pressa	69574	57	['canadian hip hop', 'melodic rap', 'rap montrealais', 'toronto rap']	https://i.scdn.co/image/7fd62a43d86d4a291ea06fc634a306af77a47be0
0i5oKqsPL21cwL7acxZfNI	Charity Children	5761	46	['german indie']	https://i.scdn.co/image/3bb25b08788aa6513f23d858cd24e9fc48fd5a74
7tYKF4w9nC0nq9CsPZTHyP	SZA	3251241	82	['pop', 'pop rap', 'rap']	https://i.scdn.co/image/e1e46c441024525643a19402b3a12188de219420
3bc5LOOhGbLvDUcybl3LY8	DJ Dollynho Da Lapa	11628	52	['funk carioca']	https://i.scdn.co/image/7490031fec74d1e07cbf71e470af0442cadcacae
37Qsf5KCKljH7mL134xp4k	Saudi	9513	56	['south african hip hop']	https://i.scdn.co/image/6a275ffe1f0013546717ff4ad6d6b5ea63d89ad3
3QJzdZJYIAcoET1GcfpNGi	Damian Marley	1066774	70	['modern reggae', 'reggae', 'reggae fusion']	https://i.scdn.co/image/f05f2667aac2bbccd9bf8fcc658b647533257f16
246dkjvS1zLTtiykXe5h60	Post Malone	24460203	95	['dfw rap', 'melodic rap', 'rap']	https://i.scdn.co/image/93fec27f9aac86526b9010e882037afbda4e3d5f
68ZyOBf2Yr7oarlnaIzPJq	XZT	31	17	[]	https://i.scdn.co/image/ab67616d0000b273fc7dd85eb0de12634a32afa4
6dC0rIJNLSFZwqckLgXJ8p	Timeflies	293544	63	['dance pop', 'indie pop rap', 'indie poptimism', 'pop', 'pop rap', 'pop rock', 'post-teen pop', 'tropical house']	https://i.scdn.co/image/b81e5fa38ce9af63d09a5e93f8524c42f6d02ea4
2IjiuEObrCKyZvSb8xLxG9	filous	99778	62	['deep house', 'deep tropical house', 'indie poptimism', 'tropical house']	https://i.scdn.co/image/051cd9257194d56f64c97668a8ce831eedb67ab3
0Cb9L0gpaQ54hKHSbYlfUk	Soliana	1490	36	['german trap']	https://i.scdn.co/image/e99d1a0809e069391517a5cf2634a416142983e0
5zV9afUO4DVqJeRaZvfNev	POLKADOT STINGRAY	160375	57	['anime rock', 'idol rock', 'j-pixie', 'j-pop', 'j-rock', 'japanese alternative rock']	https://i.scdn.co/image/cdbc7820b30acda75c62649ca5d844de7b7e0fe2
2hH16roqnQFy0PdSmgZRSJ	Ali471	29203	62	['german hip hop']	https://i.scdn.co/image/605671b304cae8becf9805c0fba43ac3862b0009
7nsXkCzq2603Kc9SrJx1q0	DKVPZ	4163	40	[]	https://i.scdn.co/image/a237067103ff58f62b5111153ca9227c1140d741
1tnX93BHWyMdBSLhwAzo1j	Mudi	190979	59	['german hip hop']	https://i.scdn.co/image/53d4837ea01028b0bf6ce98090160574ec13a012
1xr2G8Hlx4QWmT9HaUbmoO	Young Stoner Life Records	3623	59	[]	https://i.scdn.co/image/ab67616d0000b273fbd8ead00d2fb0649a534212
7meyrw7Or5DwteYxDJrkCM	YK Osiris	713041	71	['deep pop r&b', 'melodic rap', 'pop rap', 'trap']	https://i.scdn.co/image/9cac04ca54828d7ffa5247371e5b22edeb25521f
44bvfFf9VeGwVjK0QDqQ7O	Oxmo Puccino	143712	57	['french hip hop', 'rap conscient']	https://i.scdn.co/image/6bb86ded65bc967451bf80a5aec1ee6abc1b689a
4422XPmmt7lJGKjYbYSI6B	Asche	6845	51	['deep german hip hop', 'german hip hop']	https://i.scdn.co/image/45684926b7b0f4ae53c8518c4769c28ff959df9a
4QfOh8rJ0OddhhXHD5QyWs	The Boy Next Door	6831	61	['basshall']	https://i.scdn.co/image/59ce04222dd75765047d499ca260fc4eeffe49f9
6beUvFUlKliUYJdLOXNj9C	King Princess	699868	73	['dance pop', 'electropop', 'indie pop', 'nyc pop', 'pop']	https://i.scdn.co/image/3b9cfea984f97873b45a501d2b1c878cc51aa251
3DiDSECUqqY1AuBP8qtaIa	Alicia Keys	7447414	82	['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']	https://i.scdn.co/image/e22dcb4ff37667bf1cd605639ec393d1e5dce1db
43ZHCT0cAZBISjO8DG9PnE	Elvis Presley	4111624	80	['adult standards', 'rock-and-roll', 'rockabilly']	https://i.scdn.co/image/5629fbf1c4e0bc4155eca3e08a2b98065eedd305
5uJw4WCX5nYj4FHky9r1Ug	SMACK	3556	55	[]	https://i.scdn.co/image/0f22f6137670be6d9edb934f88d64845307d9ded
4F4pp8NUW08JuXwnoxglpN	Bad Gyal	322591	71	['rap catalan', 'rap latina', 'trap catala', 'trap espanol']	https://i.scdn.co/image/da7751645f1b8c1f20abd25dcf02c1064a8fb57e
7gZfnEnfiaHzxARJ2LeXrf	6ix9ine	4618132	80	['emo rap', 'rap', 'trap']	https://i.scdn.co/image/cb2fa696eab4e8295ed211d1a051027145afa10a
0A8ej3hXTozbQAMhcU8RNb	Adam K	54196	61	['canadian electronic']	https://i.scdn.co/image/954f06f4bbd4d71c600d457e62bc4cc5fa8e6c8d
4mb1xtQVGSK5dh8AbtwBiR	MC Lan	1929185	71	['baile pop', 'funk carioca', 'funk ostentacao']	https://i.scdn.co/image/0dd860bd5eff2bfc9f3ea8b15749a518352fd8fa
2iK1rsbYstkSVn57M4s8ut	Gaab	900199	73	['funk carioca', 'r&b brasileiro']	https://i.scdn.co/image/c084fbb2c0b850f869d105dcd262549a697cbb10
6BG4T6h3TJSa0j1JejYAjr	I WiSH	11040	40	[]	https://i.scdn.co/image/ab67616d0000b2737f4b0f6f055bdafac4b763d7
0hKUUP3J5Dc69cQur3U2nV	Selmon	6668	51	['german alternative rap', 'german trap']	https://i.scdn.co/image/8ef06eee5e24e62a0570577e052ee797609cab30
0t6A5IoqSxQzxmMoDkS9Cv	Hemso	32853	61	['deep german hip hop', 'german hip hop', 'german underground rap']	https://i.scdn.co/image/0b3d1756ada80dbc07b45f1753f9a13b14ad6a30
4XwgSK4cf1mOO6wqXwYU8o	EXILE SHOKICHI	55065	42	['j-division']	https://i.scdn.co/image/09c99e5249ca3a1a5d8d38b260e2a20fdb692fff
2Z9KL8Zmqx5Sg3cd7Fldhl	Olexesh	711963	68	['german hip hop']	https://i.scdn.co/image/b2a85b646ebd66153e1bccdd682d4efd7e89548f
5JYo7gm2dkyLLlWHjxS7Dy	Sandro Cavazza	50139	76	['swedish pop']	https://i.scdn.co/image/a11039feefc053c676f3a3cc011e08e3bb22228e
6WkUZyqghQei2G809wMKuZ	Yung Bans	425687	66	['rap', 'southern hip hop', 'trap', 'underground hip hop', 'vapor trap']	https://i.scdn.co/image/bbcb9f2b044fc9f20fc8fca4c82c2a3ced7e53f2
17TFSnqADESRM8BPSaM5aB	Krono	15273	70	['deep tropical house']	https://i.scdn.co/image/5cd9f8d0e7caee02e1292909b9ce0639361b9369
1Bl6wpkWCQ4KVgnASpvzzA	BROCKHAMPTON	1365692	82	['boy band', 'pop', 'rap']	https://i.scdn.co/image/c5d8db5b41cdf04a63ab8dc30c4f92a9b9005263
2RpHsROrX075xfIwHn6B2U	Chris de Burgh	231459	63	['mellow gold', 'new wave pop', 'soft rock']	https://i.scdn.co/image/3f4aa9503a96586ee84af40e85270b3308a0d791
2wm5YtIlq0Spe9rDGGTVkF	Dendemann	123230	48	['german alternative rap', 'german hip hop', 'german indie', 'german pop', 'german reggae', 'hamburg hip hop', 'indie deutschrap']	https://i.scdn.co/image/2f8bff3bfb741234a3fe72a75837c2f2190ad6a0
1HhXce8PpMmaKjBIWzAxWc	S.Crew	122869	52	['french hip hop', 'pop urbaine']	https://i.scdn.co/image/ab67616d0000b273104578136d9968960c1261c7
4bMNzAopkqYTwkBLwMKsF1	Childish Major	55701	58	['alternative r&b', 'trap soul', 'underground hip hop']	https://i.scdn.co/image/ed8dea4c9797dd30d7b8eb44f8de8f4c6530c098
06Qf6vq8AVIpE9XIw8LAsY	Lil Duke	140454	63	['atl trap', 'trap', 'vapor trap']	https://i.scdn.co/image/8e21e66c919542f7ed6a6c667ffbb5ac06f46f8e
4W48hZAnAHVOC2c8WH8pcq	The Temper Trap	567992	64	['alternative dance', 'australian indie', 'indie pop', 'indietronica', 'modern rock']	https://i.scdn.co/image/3e415fd89d2aad51b9be6eb2cd0d94ed9c9e7a5b
4TGltjqP0MQxdGeSIrM4es	RIDSA	404724	57	['francoton', 'french pop']	https://i.scdn.co/image/71ff902f63f72f99f8a05bc138b92f0598c4088e
68Uwx1d3EbjDJhYsLjqvIq	Emma Stone	21124	62	['hollywood']	https://i.scdn.co/image/cee04ea73506df4e3bc77fc334e9cfbd49387383
12Chz98pHFMPJEknJQMWvI	Muse	5728721	79	['modern rock', 'permanent wave', 'piano rock', 'post-grunge', 'rock']	https://i.scdn.co/image/12450535621500d6e519275f2c52d49c00a0168f
3drqpTL4sQOckmAfF9i1wg	Summer Cem	890874	74	['german hip hop']	https://i.scdn.co/image/bcdeb11f063818e198921abce79f8631b3fde6c1
1anyVhU62p31KFi8MEzkbf	Chance the Rapper	4783381	84	['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']	https://i.scdn.co/image/0433f521b1fadf1d839b6e70c3914021f122901f
4MVyzYMgTwdP7Z49wAZHx0	Lynyrd Skynyrd	2697453	75	['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'southern rock']	https://i.scdn.co/image/ae580d5ee491fc30bb9077018331e6c3e3ecd089
0ONHkAv9pCAFxb0zJwDNTy	Pusha T	1626666	73	['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']	https://i.scdn.co/image/9af694963c6fea22c1f1ec23771b9c39fd13c281
4Eoddnw0pOewmCHQYofuwh	Fancy Inc	20138	60	[]	https://i.scdn.co/image/f484c749e7aeb9df0519a79d0cf2937a62ca29ed
3iVGVVEvuNU0Nqe54OlfS2	Juicy P	3141	32	['pop urbaine']	https://i.scdn.co/image/9f93d4265ddd724e8f2f2e5ea6bf0e3658cfa7b7
4BxCuXFJrSWGi1KHcVqaU4	Kodaline	1863149	76	['irish pop', 'modern rock', 'neo mellow', 'pop', 'pop rock', 'shiver pop']	https://i.scdn.co/image/09b8d9b95ef677ec6c10aff296371dceb58057b9
3zhKxZr516VdNDa8v3oft2	UM44K	1218303	67	['funk carioca', 'nova mpb']	https://i.scdn.co/image/d10c75a9e5c64234113b383d5f649530792250b6
6Cej574CUx7dHKuRHBPNp0	Elvana Gjata	49388	53	['albanian pop']	https://i.scdn.co/image/8328dde97e2b9f899eb413f59a6116cf3d87d58f
29QKtXMaVczUBDiI3aPBWS	FBC	52076	62	['brazilian hip hop']	https://i.scdn.co/image/9f776d48ec07e8395000fb50cac920fe6a60bf7c
0IRFQcZbbHHpFY5EUNA2XA	Takehara Pistol	46140	42	['j-acoustic', 'j-rock']	https://i.scdn.co/image/0f43194273987176c9c84cabea73da45d478a80e
6uYrXgVHctAJtIdSODcyLJ	Melim	2891345	74	['mpb', 'nova mpb', 'pop nacional']	https://i.scdn.co/image/3b4ee1dfc0982715a292e4fcf7bd05ed2601e36a
3Bj81IbILbuj2uEwWXMdXI	Sosamann	23590	53	['atl trap', 'houston rap', 'vapor trap']	https://i.scdn.co/image/c7a4bf8a3caaad5480ed3d67367fc0ac391f5f00
4BZ0ACrHCLropCpHJypPvV	Hash Produções	678	66	[]	https://i.scdn.co/image/624b9728b1f2723947f37d2c888373f6d55c7507
5cj0lLjcoR7YOSnhnX0Po5	Doja Cat	1606179	90	['la indie', 'pop']	https://i.scdn.co/image/c0492ddbdf41c4595ee1334d3f896ea786005fe9
6CSKMBCeQhddsPL63zvDhX	Dj Leska	125337	56	['francoton', 'french hip hop', 'pop urbaine']	https://i.scdn.co/image/2c300ddeb1a9575083adbbb1fed758525e255be2
4lhtlpMg6j1absrQvXYlRK	Jérémy Frerot	17909	51	['variete francaise']	https://i.scdn.co/image/e8abbcfa85e667fbcab80e387ae5db99542263dc
74eY8wbrhhVD7pACbBHwHw	Imany	182127	58	['french indie pop']	https://i.scdn.co/image/732f272faab2aadb9964669eccc841a33794a619
6Dd3NScHWwnW6obMFbl1BH	Daya	1079432	76	['dance pop', 'edm', 'electropop', 'indie poptimism', 'pop', 'post-teen pop', 'tropical house', 'viral pop']	https://i.scdn.co/image/6dcfbf8e78a3dc84e2535db44a0a062d6ccf5980
0OROVBEZCocg0FcgJpyBse	Alex Sensation	98919	64	['dominican pop', 'reggaeton', 'reggaeton flow', 'tropical']	https://i.scdn.co/image/623085d9b206f14f39fb436c27e6d09a6b6adfa1
6n28c9qs9hNGriNa72b26u	PNAU	128739	65	['alternative dance', 'aussietronica', 'australian dance', 'australian electropop', 'australian hip hop', 'australian pop', 'edm', 'house', 'indietronica', 'new rave']	https://i.scdn.co/image/7af46103388d53aae4d8f1747560abe5acd4ae54
7pFeBzX627ff0VnN6bxPR4	Desiigner	2896487	71	['pop rap', 'rap', 'southern hip hop', 'trap', 'viral trap']	https://i.scdn.co/image/e285c8f623c9a7c18bb523f1415b007f132792d1
7nqlScm2smydSRl13eaP8E	Nea	11891	73	[]	https://i.scdn.co/image/dd886abec5bb674b1e91a33fa6d249d7d6afb30c
59FrDXDVJz0EKqYg39dnT2	Jão	573820	67	['baile pop', 'funk carioca', 'nova mpb', 'pop nacional']	https://i.scdn.co/image/1bddb39367d87c9bdfb95a34b647d4dee5561be5
7CIW23FQUXPc1zebnO1TDG	Matt Corby	419123	65	['australian indie', 'australian pop']	https://i.scdn.co/image/8d56706c990f0dc2e4c14290f176df0ac66be46d
7EWemnOZ5SxADQ1z8bf0r9	Adesse	8646	44	['german pop']	https://i.scdn.co/image/cc67c8450dc26fd61d3949caf8c33d947bac0d6e
4Q6zYbQ2MrKiEWTGB3yrPv	Jesper Jenset	26953	58	['norwegian pop']	https://i.scdn.co/image/1a6803c4cc65734f5be08b0fb8eda2bdbfaef56e
3EXdLajEO02ziZ90P90bSW	Lil Xan	2019047	71	['emo rap', 'underground hip hop', 'vapor trap']	https://i.scdn.co/image/192f69059be132f9cac303c7f7c4b808e9c64c7b
2RKcy8YT2w2QYn0D7TjiIi	Cacife Clandestino	771832	62	['brazilian edm', 'brazilian hip hop', 'funk ostentacao', 'trap brasileiro']	https://i.scdn.co/image/d0c1b32a83e34188ec1faca0515f837d4810cec5
2LZDXcxJWgsJfKXZv9a5eG	Cashmere Cat	300580	63	['downtempo', 'edm', 'electronic trap', 'electropop', 'pop', 'post-teen pop', 'shiver pop']	https://i.scdn.co/image/c2099c99ef84554ab7cd6cdd6bb7211e033e4ec9
49tQo2QULno7gxHutgccqF	LANY	2399344	78	['la pop', 'pop']	https://i.scdn.co/image/7e41b32fde011d59779b14c6ed009df579f69b0b
1svaANJTE5KrG16fTGDqOs	The Puppini Sisters	49397	44	['adult standards', 'easy listening', 'swing']	https://i.scdn.co/image/671070d8c871a457bb69ab3cd88927bc2537caf8
711MCceyCBcFnzjGY4Q7Un	AC/DC	14878045	84	['album rock', 'australian rock', 'hard rock', 'rock']	https://i.scdn.co/image/a16c5d95ede008ec905d6ca6d1b5abbf39ad4566
3Z02hBLubJxuFJfhacLSDc	Bryan Adams	1571768	77	['album rock', 'canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'pop rock', 'soft rock']	https://i.scdn.co/image/3bad94091d5b5de72358736e1193b719a2886f0b
5CAx2uZYeKOZxvasIfk9TY	Sweet	530	41	[]	
2hgP9Ap2tc10R5jrQaEpMT	Charles Aznavour	537364	65	['chanson']	https://i.scdn.co/image/f17ed700f2d91c2139165ecc4a15c08a2afe98a8
7yeFMUrYTY5cAZx0GKXnti	Alpha Wann	136313	64	['french hip hop', 'pop urbaine', 'rap calme', 'rap francais']	https://i.scdn.co/image/fd2aa2f943cf008df23aad59d63d75d6ae248f63
2wzMOQwNT6ZvVB4amvhFAH	The Pogues	305564	60	['celtic', 'celtic punk', 'celtic rock', 'folk punk', 'irish folk', 'punk']	https://i.scdn.co/image/066e909db6281a424881f7eb1fd11248050ed390
3Ii7kCftek6SPKPEZx3GYE	La Famax	169217	48	['pop urbaine']	https://i.scdn.co/image/b6e0c33cec314e0a04bfcbeb6372a16f6c3ff99c
0qzIE6qGhz0erJe0Fy8RHt	Breno & Caio Cesar	435448	54	['sertanejo', 'sertanejo pop', 'sertanejo universitario']	https://i.scdn.co/image/db69527413c17a0f419095d7f2dd2646322ef441
2hPgGN4uhvXAxiXQBIXOmE	KIDS SEE GHOSTS	488830	67	['hip hop', 'rap', 'underground hip hop']	https://i.scdn.co/image/e7df5661e0e360ebbeb065a9b4fde3db73823729
7jefIIksOi1EazgRTfW2Pk	Electric Light Orchestra	2120636	75	['album rock', 'art rock', 'bow pop', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']	https://i.scdn.co/image/5a5b295b9cc24c4e45b881e7ca9bcd2a05546bc0
4QVBYiagIaa6ZGSPMbybpy	Pedro Capó	1068549	79	['latin', 'latin pop', 'puerto rican pop']	https://i.scdn.co/image/e5353ed54644668617c17df15dad774d4741fd75
6uNiUxDeo17yUnA472Zhni	Nat Dunn	1171	54	[]	https://i.scdn.co/image/36e7e87989f1b1b071ecfec62ed7dd15a823faec
7Ceg1mJmu4lAzuhQU9hQFJ	Knust	72892	64	['brazilian hip hop']	https://i.scdn.co/image/0a69752ea1a0025ddf9256dfeca7165091e350cc
1ewyVtTZBqFYWIcepopRhp	Joey Purp	83857	59	['chicago rap', 'underground hip hop']	https://i.scdn.co/image/732750650699d6082e5950653b4403c023121f11
3Isy6kedDrgPYoTS1dazA9	Sean Paul	2995968	83	['dance pop', 'dancehall', 'pop', 'pop rap']	https://i.scdn.co/image/e15025ccdfab6e62b9c2b391e4e5f44bac36a3db
35S20clEkkSNUo23ViaslZ	Band Aid	16642	43	['musical advocacy']	https://i.scdn.co/image/0d3b3944d72ce6c7bdae093ee217e6e7d502263c
33qje3nPM5TBq2aBFny5IT	Sero	17749	52	['deep german hip hop', 'german cloud rap', 'german hip hop', 'german trap']	https://i.scdn.co/image/be4adad264efbd6af4feb5f49babf47f0faa7d4d
0vqJkZ0RpLZixt3lTmD8vP	Whethan	171773	71	['edm', 'electropop', 'indie pop', 'indie poptimism', 'indietronica', 'pop', 'tropical house', 'vapor soul', 'vapor twitch']	https://i.scdn.co/image/3a0e0601e74b03141762370fc88314ced8106be0
0ffKEtMDnROKWyJtXUnLbJ	Dani Faiv	238048	68	['italian hip hop']	https://i.scdn.co/image/72a88e4cec219612fe5509bc28f7815d769df187
2RdwBSPQiwcmiDo9kixcl8	Pharrell Williams	3097409	80	['dance pop', 'pop', 'pop rap']	https://i.scdn.co/image/555bf2119822c212ebf8cbe12b2a9fbff964a2e7
3OBsADexDJ29wg3OGVoAji	Zoink Gang	660	45	[]	
0bAsR2unSRpn6BQPEnNlZm	Aimer	1023919	68	['anime', 'anime rock', 'j-pixie', 'j-pop', 'j-poprock']	https://i.scdn.co/image/216337fd6cd31feaba3ffbca7f65b416ee4ed8b3
5p0zkKpBuRguKebwRe0RI2	Pierce Fulton	37602	56	['big room', 'edm', 'electro house', 'pop edm', 'progressive electro house', 'tropical house']	https://i.scdn.co/image/3e8c8788e270d332f3e5aecebf0c99e982609c56
47MpMsUfWtgyIIBEFOr4FE	Lunay	2088330	84	['latin', 'reggaeton', 'reggaeton flow']	https://i.scdn.co/image/d54ff5abb7307dfc1f113ad2c4d65098bf7e74a6
3p8CvSlaqqbzFKZMUylHO6	Davin Herbrüggen	5786	42	['german pop']	https://i.scdn.co/image/f0d2f35aebf53f1c4e7db5378a77926117e03e21
05kWC05qQmocVoC5Udgl6D	Supa Bwe	22576	48	['underground hip hop']	https://i.scdn.co/image/27f8749f82f5c36120bbc3c548e13929c97f309d
6bmZfABIjvLMAMYwujdjFy	Mc Topre	4745	58	[]	https://i.scdn.co/image/ab67616d0000b2733856ff83d7d883172fc03d7e
23herDudxPBB3S81GB5uG3	Alizzz	11259	67	['vapor twitch']	https://i.scdn.co/image/eeebfbdfb1963117f720bff86df174257c97c8ca
43BxCL6t4c73BQnIJtry5v	James Hype	46899	66	['deep groove house', 'house', 'uk dance']	https://i.scdn.co/image/e517e70f5812b08a3735a9b28394198899786d0e
1i8SpTcr7yvPOmcqrbnVXY	Ozuna	22546181	93	['latin', 'puerto rican pop', 'reggaeton', 'trap latino']	https://i.scdn.co/image/eb96dd68df597004997e541278651eda54bcc00d
1WDkNp8Duv9QhO246S4dDa	Bramsito	213059	59	['francoton', 'french hip hop', 'pop urbaine']	https://i.scdn.co/image/f5054eacf255dbd7861b1412b4079538278b5804
4d53BMrRlQkrQMz5d59f2O	Mayer Hawthorne	222306	58	['funk', 'indie soul', 'neo soul', 'soul']	https://i.scdn.co/image/daabacef51e41baf2e1fbac98241ad12c6cc73f1
4eFImh8D3F15dtZk0JQlpT	Fakear	186798	59	['french indie pop', 'french indietronica', 'new french touch', 'tropical house']	https://i.scdn.co/image/3bade59bf07c8ee80a3e8cc94feb45bb5945dff2
1dfeR4HaWDbWqFHLkxsg1d	Queen	25221186	89	['glam rock', 'rock']	https://i.scdn.co/image/b040846ceba13c3e9c125d68389491094e7f2982
4FogApwkGJLnc2tflGrhlG	Filmový symfonický orchestr	109	30	[]	https://i.scdn.co/image/ab67616d0000b2735af40006dd4fa545c742bfbd
5q3WViYe7mEvzU9CY6lixh	JoeyStarr	21237	44	[]	https://i.scdn.co/image/ab67616d0000b27324965ca9ee4430b88b44fbbc
4Yttlv9ndGjCDCVLqM7ACq	Sido	1103684	77	['german hip hop', 'german pop']	https://i.scdn.co/image/d48ad60c3784e32dc2e7bee61d8a205e82d82260
4GaA53bqvMoSs2WzEFGiLe	Lia Marie Johnson	62887	54	['teen pop']	https://i.scdn.co/image/8052cbc78b1f53233372903abe9319cb86f7ef95
6rl53MP8HSoiugpqzA50Zh	Amir	442266	57	['eurovision', 'francoton', 'french pop']	https://i.scdn.co/image/b795c943ceadf7e1d67f0f0bbec5c110edfde67c
0wP8E9fUgYBHx1QRf3QLPT	SoulJa	1114	41	[]	https://i.scdn.co/image/ab67616d0000b2736cc3b80d453d76165bd11552
1NdpjvRYsY6cwAVX9YWzAB	Genie High	65695	50	['j-pop', 'j-rock', 'japanese alternative rock']	https://i.scdn.co/image/224b0befc31d88badc2495114b82541a582a8b44
70kkdajctXSbqSMJbQO424	Kacey Musgraves	745227	76	['contemporary country', 'country dawn', 'pop', 'texas country']	https://i.scdn.co/image/6906c3bb1c3a08398c578d9194330280c65c6ea5
1kwzW1IszUiq4Gs9BFesvW	Hornet La Frappe	1073347	71	['french hip hop', 'pop urbaine', 'rap francais']	https://i.scdn.co/image/fc935742fedd6712ae063fa6e1cf8dc098f953a2
5PlfkPxwCpRRWQJBxCa0By	HUGEL	35178	67	['deep house']	https://i.scdn.co/image/079231a46447d5bbc41d9caa016306e1383967ec
5bZh8YQDUYXGHrkWwjakNF	DJ Jorgin	725	43	[]	https://i.scdn.co/image/9b1b6230da37d014721efd711768d0531c843490
5sm4rWbXSE6K8MdyTIZg7q	Yo Hitoto	104297	49	['j-pop', 'japanese city pop']	https://i.scdn.co/image/ab67616d0000b2739207422fb700cadeada31696
2uFC1dAj5b0YU7vulKNZ0p	Banx & Ranx	13037	58	['basshall']	https://i.scdn.co/image/bd3738f0708538bbf7240d8b894de762130cd869
3LjhVl7GzYsza1biQjTpaN	Hayley Kiyoko	1149508	68	['dance pop', 'electropop', 'indie pop', 'indie poptimism', 'pop', 'post-teen pop']	https://i.scdn.co/image/ee72c7f97b3f51af787a0956b884167394c880ee
6NFyaN9PMCDZ3LKxGwHAXt	Illy	122601	61	['australian hip hop', 'australian indie', 'australian pop', 'australian trap']	https://i.scdn.co/image/7d0fe20277be971edbb0b644499ea8b685427bb8
7pDNT9t9TSWL2W9hGz9xpA	Josh Jips	0	0	[]	
3DAlQBPv5zWasPxV5Tr8ok	Zerky	13712	49	[]	https://i.scdn.co/image/e0cd41f20b63d3c1b840e7b6d68b25bc0dab889f
6KImCVD70vtIoJWnq6nGn3	Harry Styles	6875023	90	['pop', 'post-teen pop']	https://i.scdn.co/image/b2163e7456f3d618a0e2a4e32bc892d6b11ce673
1rs3y69kDwkIdGJcOYngQt	J. Davi$	2639	64	[]	https://i.scdn.co/image/c858454ca6952b5e3fa170f9e70f52622b76d514
1jIVEaq8GmqMYb8nFNAZgb	Seezyn	4324	64	[]	https://i.scdn.co/image/6c996fa3331bdf3bbc0aa288b2dc58f9a682540c
3wrzELDiDtiHAlLlAG423O	Shayfeen	88383	47	['arabic hip hop', 'rap maroc']	https://i.scdn.co/image/3b2b5db5b0da6c2b33e7522e2cd8b5ddd1bd7c98
2SveKtmknwwMpYJtuFkYZj	Schubi AKpella	10603	57	['german hip hop']	https://i.scdn.co/image/14c6a8a2c379dda18631c210dcda69a66e1f21ee
0PhLCUFEU30lqntUbYZjSt	Mosh36	193301	56	['deep german hip hop', 'german cloud rap', 'german hip hop']	https://i.scdn.co/image/f0308dc3934382b9292fbeeb1577a530cda7411c
0yWuhITiYSrjzBrgT4NKsb	Forever Band	144	37	[]	https://i.scdn.co/image/4b818d6772dd80bb79a94bac2c9d919ace7e1c3f
2nvKpWcP8etYTq4JrRiUiy	Cliff Richard	171661	59	['adult standards', 'brill building pop', 'bubblegum pop', 'classic uk pop', 'mellow gold', 'rock-and-roll', 'soft rock']	https://i.scdn.co/image/a83dde6a555a82ae9f5b30639e20026338d23dd8
3AQRLZ9PuTAozP28Skbq8V	The Script	5873224	79	['celtic rock', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']	https://i.scdn.co/image/b0d7782a07bb4305554837a88078a3b19a5c9eda
2SrSdSvpminqmStGELCSNd	Stormzy	1600063	80	['grime', 'uk hip hop']	https://i.scdn.co/image/cf3aa3567c73ea2867d1e4027c29cf45926a72c6
2d9LRvQJnAXRijqIJDDs2K	Emicida	1483205	68	['afrofuturismo brasileiro', 'brazilian hip hop', 'brazilian rock', 'funk ostentacao', 'hip hop tuga', 'mangue bit']	https://i.scdn.co/image/bab85acea577cfdf573b8fd6a7176737ee55f3bf
7isTm27jVXz6QlAAt8WeXh	Neele Ternes	2618	31	[]	https://i.scdn.co/image/0fb2049d508971eef2ac17d3ca40f7a369e71161
5vSQUyT33qxr1xAX2Tkf3A	Clams Casino	141878	65	['chillwave', 'escape room', 'experimental hip hop', 'indie r&b', 'indietronica', 'underground hip hop', 'witch house']	https://i.scdn.co/image/3b6935d17b660833cf6502658e58b204a245f23b
3jGlU8UMMo44I2xeLQ6FD3	Dalmata	753115	63	['latin', 'latin hip hop', 'reggaeton', 'tropical']	https://i.scdn.co/image/cfa414cf43d89e37c37e6da87c98551590d41342
